"Review_ID","Restaurant_ID","Review_Text","Review_Rating"
"23920","798","Best restaurant in Kyoto, hands down!","5"
"23921","798","雰囲気も味も最高！特別な日にぴったりです。","5"
"23922","798","Five stars aren't enough for this place!","5"
"23923","798","完美的用餐體驗！每一道菜都令人驚艷。","5"
"23924","798","普通的餐廳，沒有特別驚艷。","3"
"23925","798","很棒的餐廳！食物美味，環境舒適。","4"
"23926","798","很棒的餐廳！食物美味，環境舒適。","4"
"23927","798","很棒的餐廳！食物美味，環境舒適。","4"
"23928","798","懷石料理每一道都很精緻，視覺與味覺的雙重享受。","4"
"23929","798","料理精緻好吃，服務態度親切，值得推薦。","4"
"23930","798","很棒的餐廳！食物美味，環境舒適。","4"
"23931","798","抹茶甜點超級好吃，不會太甜。","4"
"23932","798","和牛品質極佳，口感軟嫩多汁。","4"
"23933","798","Beautiful presentation and authentic flavors.","4"
"23934","798","壽司超級新鮮，入口即化！","3"
"23935","798","The sushi was incredibly fresh and melted in my mouth!","4"
"23936","798","普通的餐廳，沒有特別驚艷。","3"
"23937","798","Very good! Just a few minor details could be improved.","4"
"23938","798","Very good! Just a few minor details could be improved.","4"
"23939","798","Outstanding in every way. The attention to detail is remarkable.","5"
"23940","798","服務人員很專業，料理水準穩定。","4"
"23941","799","串燒烤得恰到好處，調味完美。","4"
"23942","799","新鮮な食材を使った本格的な味。","4"
"23943","799","整體表現優秀，會想再來光顧。","4"
"23944","799","天婦羅炸得剛剛好，完全不油膩。","5"
"23945","799","とても美味しかったです。また来たいと思います。","4"
"23946","799","Great value for money, portions were generous.","4"
"23947","799","很棒的餐廳！食物美味，環境舒適。","4"
"23948","799","新鮮な食材を使った本格的な味。","4"
"23949","799","新鮮な食材を使った本格的な味。","4"
"23950","799","Wonderful atmosphere and delicious dishes.","4"
"23951","799","品質很好，價格合理，CP值高。","4"
"23952","799","Service was a bit slow, but food was acceptable.","3"
"23953","799","The matcha dessert was heavenly!","4"
"23954","799","焼き鳥が絶妙な焼き加減。味付けも最高。","4"
"23955","799","氣氛很棒，料理也很有特色。","4"
"23956","799","Beautiful presentation and authentic flavors.","4"
"23957","799","整體表現優秀，會想再來光顧。","4"
"23958","799","The kaiseki course was a work of art.","4"
"23959","799","服務人員很專業，料理水準穩定。","4"
"23960","799","服務還可以，食物表現平平。","3"
"23961","799","The tempura was crispy and not oily at all.","3"
"23962","799","Incredible atmosphere and world-class cuisine.","5"
"23963","799","Incredible atmosphere and world-class cuisine.","5"
"23964","799","日本酒の種類が豊富で、ソムリエの説明も丁寧。","5"
"23965","799","環境優雅，適合朋友聚餐或約會。","4"
"23966","799","雰囲気も味も最高！特別な日にぴったりです。","5"
"23967","799","氣氛很棒，料理也很有特色。","4"
"23968","799","料理精緻好吃，服務態度親切，值得推薦。","4"
"23969","799","The sushi was incredibly fresh and melted in my mouth!","5"
"23970","799","It was okay. Nothing particularly memorable.","3"
"23971","800","Fair quality, might come back if in the area.","3"
"23972","800","日本酒の種類が豊富で、ソムリエの説明も丁寧。","3"
"23973","800","可以試試看，但不會特別推薦。","3"
"23974","800","環境還不錯，但料理表現普通。","3"
"23975","800","Fair quality, might come back if in the area.","3"
"23976","800","ラーメンのスープが絶品。今まで食べた中で一番美味しい。","4"
"23977","800","串燒烤得恰到好處，調味完美。","4"
"23978","800","Lovely place with a cozy ambiance.","4"
"23979","800","很棒的餐廳！食物美味，環境舒適。","4"
"23980","800","Average experience, food was decent but not exceptional.","3"
"23981","800","抹茶デザートが絶品！甘さ控えめで完璧。","3"
"23982","800","まあまあですね。期待していたほどではなかった。","3"
"23983","800","The tempura was crispy and not oily at all.","4"
"23984","800","サービスも丁寧で、居心地が良かったです。","4"
"23985","800","Not bad, but there are better options in the area.","3"
"23986","800","可もなく不可もなく。値段相応かな。","3"
"23987","800","It was okay. Nothing particularly memorable.","3"
"23988","800","The tempura was crispy and not oily at all.","3"
"23989","800","サービスも丁寧で、居心地が良かったです。","4"
"23990","800","京都に来たら必ず訪れるべきお店。強くおすすめします！","5"
"23991","800","Middle of the road. Nothing to complain about.","3"
"23992","800","サービスも丁寧で、居心地が良かったです。","4"
"23993","800","可もなく不可もなく。値段相応かな。","3"
"23994","800","服務還可以，食物表現平平。","3"
"23995","800","沒有太大驚喜，也沒什麼缺點。","3"
"23996","800","料理のクオリティが高く、満足しました。","4"
"23997","800","Tonkatsu was crispy outside, juicy inside.","5"
"23998","800","新鮮な食材を使った本格的な味。","4"
"23999","800","食材新鮮，口味道地，很滿意。","4"
"24000","800","Great sake selection, staff helped us choose perfectly.","3"
"24001","801","味は悪くないけど、特別おすすめするほどでもない。","3"
"24002","801","抹茶デザートが絶品！甘さ控えめで完璧。","4"
"24003","801","The sushi was incredibly fresh and melted in my mouth!","5"
"24004","801","新鮮な食材を使った本格的な味。","4"
"24005","801","新鮮な食材を使った本格的な味。","4"
"24006","801","Mind-blowing experience! Will definitely come back.","5"
"24007","801","値段に見合った素晴らしい料理でした。","4"
"24008","801","食材新鮮，口味道地，很滿意。","4"
"24009","801","お寿司が新鮮で、口の中でとろけました！","4"
"24010","801","壽司超級新鮮，入口即化！","5"
"24011","801","京都に来たら必ず訪れるべきお店。強くおすすめします！","5"
"24012","801","Perfection! From the food to the service, everything was flawless.","5"
"24013","801","The kaiseki course was a work of art.","4"
"24014","801","雰囲気も味も最高！特別な日にぴったりです。","5"
"24015","801","抹茶甜點超級好吃，不會太甜。","4"
"24016","801","Incredible atmosphere and world-class cuisine.","5"
"24017","801","料理のクオリティが高く、満足しました。","4"
"24018","801","Outstanding in every way. The attention to detail is remarkable.","5"
"24019","801","The okonomiyaki was authentic and delicious.","4"
"24020","801","很棒的餐廳！食物美味，環境舒適。","4"
"24021","801","沒有太大驚喜，也沒什麼缺點。","3"
"24022","801","Excellent food and friendly staff. Highly recommend!","4"
"24023","801","料理のクオリティが高く、満足しました。","4"
"24024","801","沒有太大驚喜，也沒什麼缺點。","3"
"24025","801","料理のクオリティが高く、満足しました。","4"
"24026","801","Great sake selection, staff helped us choose perfectly.","4"
"24027","801","和牛のクオリティが素晴らしい。柔らかくてジューシー。","5"
"24028","801","とても美味しかったです。また来たいと思います。","4"
"24029","801","とても美味しかったです。また来たいと思います。","4"
"24030","801","料理精緻美味，服務貼心周到，值得五顆星！","5"
"24031","802","普通でした。特に印象に残るものはありませんでした。","3"
"24032","802","まあまあですね。期待していたほどではなかった。","3"
"24033","802","味は悪くないけど、特別おすすめするほどでもない。","3"
"24034","802","Average experience, food was decent but not exceptional.","3"
"24035","802","Excellent food and friendly staff. Highly recommend!","4"
"24036","802","Beautiful presentation and authentic flavors.","4"
"24037","802","串燒烤得恰到好處，調味完美。","3"
"24038","802","料理のクオリティが高く、満足しました。","4"
"24039","802","Not bad, but there are better options in the area.","3"
"24040","802","食材新鮮，口味道地，很滿意。","4"
"24041","802","品質很好，價格合理，CP值高。","4"
"24042","802","普通でした。特に印象に残るものはありませんでした。","3"
"24043","802","Not bad, but there are better options in the area.","3"
"24044","802","まあまあですね。期待していたほどではなかった。","3"
"24045","802","味は悪くないけど、特別おすすめするほどでもない。","3"
"24046","802","服務人員很專業，料理水準穩定。","4"
"24047","802","料理のクオリティが高く、満足しました。","4"
"24048","802","素晴らしい！職人の技術が光る一品一品。","5"
"24049","802","完璧な料理と素晴らしいサービス。京都で一番好きなお店です。","5"
"24050","802","可もなく不可もなく。値段相応かな。","3"
"24051","802","The chef is a true artist. Every dish was a masterpiece.","5"
"24052","802","京都第一名餐廳！必須二訪三訪。","5"
"24053","802","料理精緻美味，服務貼心周到，值得五顆星！","5"
"24054","802","有點失望，CP值不高。","2"
"24055","802","環境還不錯，但料理表現普通。","3"
"24056","802","京都第一名餐廳！必須二訪三訪。","5"
"24057","802","Service was a bit slow, but food was acceptable.","3"
"24058","802","無可挑剔！服務、環境、食物都是一流水準。","5"
"24059","802","沒有太大驚喜，也沒什麼缺點。","3"
"24060","802","とても美味しかったです。また来たいと思います。","4"
"24061","803","品質很好，價格合理，CP值高。","4"
"24062","803","品質很好，價格合理，CP值高。","4"
"24063","803","It was okay. Nothing particularly memorable.","3"
"24064","803","普通の居酒屋。次はないかも。","3"
"24065","803","The okonomiyaki was authentic and delicious.","3"
"24066","803","Middle of the road. Nothing to complain about.","3"
"24067","803","Service was a bit slow, but food was acceptable.","3"
"24068","803","氣氛很棒，料理也很有特色。","4"
"24069","803","雰囲気も味も最高！特別な日にぴったりです。","5"
"24070","803","完璧な料理と素晴らしいサービス。京都で一番好きなお店です。","5"
"24071","803","とんかつが外はサクサク、中はジューシー。","4"
"24072","803","とても美味しかったです。また来たいと思います。","4"
"24073","803","とても美味しかったです。また来たいと思います。","4"
"24074","803","份量適中，口味中規中矩。","3"
"24075","803","可以試試看，但不會特別推薦。","3"
"24076","803","とんかつが外はサクサク、中はジューシー。","4"
"24077","803","Not worth the hype. Quality was below average.","2"
"24078","803","Average experience, food was decent but not exceptional.","3"
"24079","803","普通でした。特に印象に残るものはありませんでした。","3"
"24080","803","料理のクオリティが高く、満足しました。","4"
"24081","803","豬排外酥內嫩，醬汁也很搭。","4"
"24082","803","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"24083","803","Service was a bit slow, but food was acceptable.","3"
"24084","803","とんかつが外はサクサク、中はジューシー。","4"
"24085","803","氣氛很棒，料理也很有特色。","4"
"24086","803","新鮮な食材を使った本格的な味。","4"
"24087","803","Service was a bit slow, but food was acceptable.","3"
"24088","803","可もなく不可もなく。値段相応かな。","3"
"24089","803","Not bad, but there are better options in the area.","3"
"24090","803","The tempura was crispy and not oily at all.","4"
"24091","804","環境還不錯，但料理表現普通。","3"
"24092","804","服務還可以，食物表現平平。","3"
"24093","804","普通的餐廳，沒有特別驚艷。","3"
"24094","804","抹茶甜點超級好吃，不會太甜。","3"
"24095","804","新鮮な食材を使った本格的な味。","4"
"24096","804","從裝潢到料理都無懈可擊，讚不絕口。","5"
"24097","804","普通的餐廳，沒有特別驚艷。","3"
"24098","804","Had better meals elsewhere for less money.","2"
"24099","804","沒有太大驚喜，也沒什麼缺點。","3"
"24100","804","素晴らしい！職人の技術が光る一品一品。","5"
"24101","804","天婦羅炸得剛剛好，完全不油膩。","3"
"24102","804","味は悪くないけど、特別おすすめするほどでもない。","3"
"24103","804","The food was alright, reasonably priced.","3"
"24104","804","大阪燒很道地，料很多很實在。","2"
"24105","804","環境優雅，適合朋友聚餐或約會。","4"
"24106","804","很棒的餐廳！食物美味，環境舒適。","4"
"24107","804","サービスも丁寧で、居心地が良かったです。","4"
"24108","804","Amazing wagyu beef, cooked to perfection.","3"
"24109","804","新鮮な食材を使った本格的な味。","4"
"24110","804","Impressive quality and presentation.","4"
"24111","804","清酒種類豐富，侍酒師推薦得很專業。","3"
"24112","804","Great value for money, portions were generous.","4"
"24113","804","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"24114","804","お寿司が新鮮で、口の中でとろけました！","3"
"24115","804","新鮮な食材を使った本格的な味。","4"
"24116","804","很棒的餐廳！食物美味，環境舒適。","4"
"24117","804","普通でした。特に印象に残るものはありませんでした。","3"
"24118","804","整體表現優秀，會想再來光顧。","4"
"24119","804","It was okay. Nothing particularly memorable.","3"
"24120","804","ラーメンのスープが絶品。今まで食べた中で一番美味しい。","3"
"24121","805","焼き鳥が絶妙な焼き加減。味付けも最高。","4"
"24122","805","環境還不錯，但料理表現普通。","3"
"24123","805","完美的用餐體驗！每一道菜都令人驚艷。","5"
"24124","805","The tempura was crispy and not oily at all.","4"
"24125","805","服務人員很專業，料理水準穩定。","4"
"24126","805","The food was fantastic, service was prompt.","4"
"24127","805","超越期待！這是我在京都吃過最好的餐廳。","5"
"24128","805","Great dining experience, will definitely return.","4"
"24129","805","Best restaurant in Kyoto, hands down!","5"
"24130","805","懷石料理每一道都很精緻，視覺與味覺的雙重享受。","4"
"24131","805","可以試試看，但不會特別推薦。","3"
"24132","805","Perfection! From the food to the service, everything was flawless.","5"
"24133","805","最高の体験でした！また絶対に来ます。","5"
"24134","805","とても美味しかったです。また来たいと思います。","4"
"24135","805","品質很好，價格合理，CP值高。","4"
"24136","805","Beautiful presentation and authentic flavors.","4"
"24137","805","食材新鮮，口味道地，很滿意。","4"
"24138","805","Beyond expectations! Worth every penny.","5"
"24139","805","新鮮な食材を使った本格的な味。","4"
"24140","805","The chef is a true artist. Every dish was a masterpiece.","5"
"24141","805","Wonderful atmosphere and delicious dishes.","4"
"24142","805","份量適中，口味中規中矩。","3"
"24143","805","値段に見合った素晴らしい料理でした。","4"
"24144","805","Amazing wagyu beef, cooked to perfection.","3"
"24145","805","超越期待！這是我在京都吃過最好的餐廳。","5"
"24146","805","雰囲気も味も最高！特別な日にぴったりです。","5"
"24147","805","從裝潢到料理都無懈可擊，讚不絕口。","5"
"24148","805","Wonderful atmosphere and delicious dishes.","4"
"24149","805","Great value for money, portions were generous.","4"
"24150","805","完美的用餐體驗！每一道菜都令人驚艷。","5"
"24151","806","普通でした。特に印象に残るものはありませんでした。","3"
"24152","806","It was okay. Nothing particularly memorable.","3"
"24153","806","食材新鮮，口味道地，很滿意。","4"
"24154","806","サービスも丁寧で、居心地が良かったです。","4"
"24155","806","普通でした。特に印象に残るものはありませんでした。","3"
"24156","806","懷石料理每一道都很精緻，視覺與味覺的雙重享受。","3"
"24157","806","環境優雅，適合朋友聚餐或約會。","4"
"24158","806","Fair quality, might come back if in the area.","3"
"24159","806","The matcha dessert was heavenly!","4"
"24160","806","抹茶甜點超級好吃，不會太甜。","3"
"24161","806","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"24162","806","Outstanding in every way. The attention to detail is remarkable.","5"
"24163","806","Tonkatsu was crispy outside, juicy inside.","5"
"24164","806","Excellent food and friendly staff. Highly recommend!","4"
"24165","806","Middle of the road. Nothing to complain about.","3"
"24166","806","値段に見合った素晴らしい料理でした。","4"
"24167","806","It was okay. Nothing particularly memorable.","3"
"24168","806","天ぷらがサクサクで、油っぽくない。","4"
"24169","806","串燒烤得恰到好處，調味完美。","3"
"24170","806","Not bad, but there are better options in the area.","3"
"24171","806","とんかつが外はサクサク、中はジューシー。","3"
"24172","806","可もなく不可もなく。値段相応かな。","3"
"24173","806","太棒了！強烈推薦給所有來京都的朋友。","5"
"24174","806","新鮮な食材を使った本格的な味。","4"
"24175","806","The food was fantastic, service was prompt.","4"
"24176","806","普通の居酒屋。次はないかも。","3"
"24177","806","サービスも丁寧で、居心地が良かったです。","4"
"24178","806","很棒的餐廳！食物美味，環境舒適。","4"
"24179","806","ラーメンのスープが絶品。今まで食べた中で一番美味しい。","3"
"24180","806","可もなく不可もなく。値段相応かな。","3"
"24181","807","The food was alright, reasonably priced.","3"
"24182","807","It was okay. Nothing particularly memorable.","3"
"24183","807","まあまあですね。期待していたほどではなかった。","3"
"24184","807","Fair quality, might come back if in the area.","3"
"24185","807","品質很好，價格合理，CP值高。","4"
"24186","807","言葉にできないほど美味しかった！感動しました。","5"
"24187","807","服務還可以，食物表現平平。","3"
"24188","807","天婦羅炸得剛剛好，完全不油膩。","4"
"24189","807","Middle of the road. Nothing to complain about.","3"
"24190","807","食物水準中等，價格還算可以。","3"
"24191","807","Beautiful presentation and authentic flavors.","4"
"24192","807","まあまあですね。期待していたほどではなかった。","3"
"24193","807","可もなく不可もなく。値段相応かな。","3"
"24194","807","有點失望，CP值不高。","2"
"24195","807","天ぷらがサクサクで、油っぽくない。","4"
"24196","807","抹茶デザートが絶品！甘さ控えめで完璧。","5"
"24197","807","値段に見合った素晴らしい料理でした。","4"
"24198","807","Fair quality, might come back if in the area.","3"
"24199","807","環境還不錯，但料理表現普通。","3"
"24200","807","食材新鮮，口味道地，很滿意。","4"
"24201","807","It was okay. Nothing particularly memorable.","3"
"24202","807","豬排外酥內嫩，醬汁也很搭。","3"
"24203","807","Best restaurant in Kyoto, hands down!","5"
"24204","807","Beautiful presentation and authentic flavors.","4"
"24205","807","焼き鳥が絶妙な焼き加減。味付けも最高。","4"
"24206","807","可もなく不可もなく。値段相応かな。","3"
"24207","807","服務還可以，食物表現平平。","3"
"24208","807","まあまあですね。期待していたほどではなかった。","3"
"24209","807","The food was alright, reasonably priced.","3"
"24210","807","日本酒の種類が豊富で、ソムリエの説明も丁寧。","4"
"24211","808","最高の体験でした！また絶対に来ます。","5"
"24212","808","お寿司が新鮮で、口の中でとろけました！","3"
"24213","808","沒有太大驚喜，也沒什麼缺點。","3"
"24214","808","完全超出預期，CP值爆表！","5"
"24215","808","新鮮な食材を使った本格的な味。","4"
"24216","808","Decent place for a quick meal.","3"
"24217","808","焼き鳥が絶妙な焼き加減。味付けも最高。","3"
"24218","808","天ぷらがサクサクで、油っぽくない。","3"
"24219","808","Service was a bit slow, but food was acceptable.","3"
"24220","808","拉麵湯頭濃郁，是我喝過最好喝的。","3"
"24221","808","まあまあですね。期待していたほどではなかった。","3"
"24222","808","環境還不錯，但料理表現普通。","3"
"24223","808","Decent place for a quick meal.","3"
"24224","808","服務人員很專業，料理水準穩定。","4"
"24225","808","環境還不錯，但料理表現普通。","3"
"24226","808","Service was a bit slow, but food was acceptable.","3"
"24227","808","沒有太大驚喜，也沒什麼缺點。","3"
"24228","808","Great value for money, portions were generous.","4"
"24229","808","清酒種類豐富，侍酒師推薦得很專業。","3"
"24230","808","サービスも丁寧で、居心地が良かったです。","4"
"24231","808","Fair quality, might come back if in the area.","3"
"24232","808","普通の居酒屋。次はないかも。","3"
"24233","808","Great value for money, portions were generous.","4"
"24234","808","The food was alright, reasonably priced.","3"
"24235","808","Excellent food and friendly staff. Highly recommend!","4"
"24236","808","普通でした。特に印象に残るものはありませんでした。","3"
"24237","808","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"24238","808","Very good! Just a few minor details could be improved.","4"
"24239","808","懷石料理每一道都很精緻，視覺與味覺的雙重享受。","4"
"24240","808","Service was a bit slow, but food was acceptable.","3"
"24241","809","可以試試看，但不會特別推薦。","3"
"24242","809","料理精緻好吃，服務態度親切，值得推薦。","4"
"24243","809","整體表現優秀，會想再來光顧。","4"
"24244","809","串燒烤得恰到好處，調味完美。","4"
"24245","809","和牛のクオリティが素晴らしい。柔らかくてジューシー。","3"
"24246","809","服務人員很專業，料理水準穩定。","4"
"24247","809","懷石料理每一道都很精緻，視覺與味覺的雙重享受。","4"
"24248","809","Decent place for a quick meal.","3"
"24249","809","素晴らしい！職人の技術が光る一品一品。","5"
"24250","809","品質很好，價格合理，CP值高。","4"
"24251","809","環境還不錯，但料理表現普通。","3"
"24252","809","料理品質不如預期，價格偏貴。","2"
"24253","809","サービスも丁寧で、居心地が良かったです。","4"
"24254","809","服務人員很專業，料理水準穩定。","4"
"24255","809","環境還不錯，但料理表現普通。","3"
"24256","809","The food was fantastic, service was prompt.","4"
"24257","809","Decent place for a quick meal.","3"
"24258","809","Average experience, food was decent but not exceptional.","3"
"24259","809","Service was a bit slow, but food was acceptable.","3"
"24260","809","普通の居酒屋。次はないかも。","3"
"24261","809","Fair quality, might come back if in the area.","3"
"24262","809","完美的用餐體驗！每一道菜都令人驚艷。","5"
"24263","809","It was okay. Nothing particularly memorable.","3"
"24264","809","沒有太大驚喜，也沒什麼缺點。","3"
"24265","809","沒有太大驚喜，也沒什麼缺點。","3"
"24266","809","Perfection! From the food to the service, everything was flawless.","5"
"24267","809","Amazing wagyu beef, cooked to perfection.","3"
"24268","809","料理のクオリティが高く、満足しました。","4"
"24269","809","Not bad, but there are better options in the area.","3"
"24270","809","Great dining experience, will definitely return.","4"
"24271","810","The chef is a true artist. Every dish was a masterpiece.","5"
"24272","810","料理のクオリティが高く、満足しました。","4"
"24273","810","抹茶甜點超級好吃，不會太甜。","5"
"24274","810","Incredible atmosphere and world-class cuisine.","5"
"24275","810","Perfection! From the food to the service, everything was flawless.","5"
"24276","810","Great value for money, portions were generous.","4"
"24277","810","整體表現優秀，會想再來光顧。","4"
"24278","810","日本酒の種類が豊富で、ソムリエの説明も丁寧。","5"
"24279","810","超越期待！這是我在京都吃過最好的餐廳。","5"
"24280","810","完美的用餐體驗！每一道菜都令人驚艷。","5"
"24281","810","太棒了！強烈推薦給所有來京都的朋友。","5"
"24282","810","The tempura was crispy and not oily at all.","5"
"24283","810","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"24284","810","Outstanding in every way. The attention to detail is remarkable.","5"
"24285","810","京都第一名餐廳！必須二訪三訪。","5"
"24286","810","The okonomiyaki was authentic and delicious.","5"
"24287","810","Outstanding in every way. The attention to detail is remarkable.","5"
"24288","810","Perfection! From the food to the service, everything was flawless.","5"
"24289","810","Best ramen I've had in Japan. The broth was perfect.","5"
"24290","810","雰囲気も味も最高！特別な日にぴったりです。","5"
"24291","810","Great dining experience, will definitely return.","4"
"24292","810","素晴らしい！職人の技術が光る一品一品。","5"
"24293","810","素晴らしい！職人の技術が光る一品一品。","5"
"24294","810","Excellent food and friendly staff. Highly recommend!","4"
"24295","810","This place deserves all the praise. Simply exceptional!","5"
"24296","810","Great dining experience, will definitely return.","4"
"24297","810","懐石料理の一品一品が芸術品のよう。","5"
"24298","810","完璧な料理と素晴らしいサービス。京都で一番好きなお店です。","5"
"24299","810","言葉にできないほど美味しかった！感動しました。","5"
"24300","810","Excellent food and friendly staff. Highly recommend!","4"
"24301","811","Wonderful atmosphere and delicious dishes.","4"
"24302","811","The matcha dessert was heavenly!","3"
"24303","811","The okonomiyaki was authentic and delicious.","3"
"24304","811","The food was fantastic, service was prompt.","4"
"24305","811","It was okay. Nothing particularly memorable.","3"
"24306","811","抹茶甜點超級好吃，不會太甜。","4"
"24307","811","とても美味しかったです。また来たいと思います。","4"
"24308","811","Great dining experience, will definitely return.","4"
"24309","811","份量適中，口味中規中矩。","3"
"24310","811","とんかつが外はサクサク、中はジューシー。","4"
"24311","811","服務人員很專業，料理水準穩定。","4"
"24312","811","環境優雅，適合朋友聚餐或約會。","4"
"24313","811","Mind-blowing experience! Will definitely come back.","5"
"24314","811","素晴らしい！職人の技術が光る一品一品。","5"
"24315","811","まあまあですね。期待していたほどではなかった。","3"
"24316","811","很棒的餐廳！食物美味，環境舒適。","4"
"24317","811","串燒烤得恰到好處，調味完美。","4"
"24318","811","Really enjoyed our meal here. Solid choice!","4"
"24319","811","Very good! Just a few minor details could be improved.","4"
"24320","811","Great value for money, portions were generous.","4"
"24321","811","値段に見合った素晴らしい料理でした。","4"
"24322","811","Lovely place with a cozy ambiance.","4"
"24323","811","抹茶甜點超級好吃，不會太甜。","4"
"24324","811","抹茶デザートが絶品！甘さ控えめで完璧。","5"
"24325","811","Great value for money, portions were generous.","4"
"24326","811","最高の体験でした！また絶対に来ます。","5"
"24327","811","懷石料理每一道都很精緻，視覺與味覺的雙重享受。","5"
"24328","811","This place deserves all the praise. Simply exceptional!","5"
"24329","811","料理精緻好吃，服務態度親切，值得推薦。","4"
"24330","811","Impressive quality and presentation.","4"
"24331","812","Beautiful presentation and authentic flavors.","4"
"24332","812","料理のクオリティが高く、満足しました。","4"
"24333","812","Best restaurant in Kyoto, hands down!","5"
"24334","812","味は悪くないけど、特別おすすめするほどでもない。","3"
"24335","812","値段に見合った素晴らしい料理でした。","4"
"24336","812","環境優雅，適合朋友聚餐或約會。","4"
"24337","812","サービスも丁寧で、居心地が良かったです。","4"
"24338","812","無可挑剔！服務、環境、食物都是一流水準。","5"
"24339","812","Really enjoyed our meal here. Solid choice!","4"
"24340","812","素晴らしい！職人の技術が光る一品一品。","5"
"24341","812","Beyond expectations! Worth every penny.","5"
"24342","812","Best ramen I've had in Japan. The broth was perfect.","3"
"24343","812","The sushi was incredibly fresh and melted in my mouth!","4"
"24344","812","天婦羅炸得剛剛好，完全不油膩。","4"
"24345","812","焼き鳥が絶妙な焼き加減。味付けも最高。","4"
"24346","812","Incredible atmosphere and world-class cuisine.","5"
"24347","812","Really enjoyed our meal here. Solid choice!","4"
"24348","812","串燒烤得恰到好處，調味完美。","3"
"24349","812","Five stars aren't enough for this place!","5"
"24350","812","The okonomiyaki was authentic and delicious.","3"
"24351","812","料理精緻好吃，服務態度親切，值得推薦。","4"
"24352","812","服務人員很專業，料理水準穩定。","4"
"24353","812","Perfection! From the food to the service, everything was flawless.","5"
"24354","812","Great value for money, portions were generous.","4"
"24355","812","和牛品質極佳，口感軟嫩多汁。","5"
"24356","812","超越期待！這是我在京都吃過最好的餐廳。","5"
"24357","812","豬排外酥內嫩，醬汁也很搭。","4"
"24358","812","It was okay. Nothing particularly memorable.","3"
"24359","812","The sushi was incredibly fresh and melted in my mouth!","5"
"24360","812","新鮮な食材を使った本格的な味。","4"
"24361","813","Very good! Just a few minor details could be improved.","4"
"24362","813","値段に見合った素晴らしい料理でした。","4"
"24363","813","環境優雅，適合朋友聚餐或約會。","4"
"24364","813","整體表現優秀，會想再來光顧。","4"
"24365","813","京都第一名餐廳！必須二訪三訪。","5"
"24366","813","Very good! Just a few minor details could be improved.","4"
"24367","813","とんかつが外はサクサク、中はジューシー。","4"
"24368","813","It was okay. Nothing particularly memorable.","3"
"24369","813","京都に来たら必ず訪れるべきお店。強くおすすめします！","5"
"24370","813","サービスも丁寧で、居心地が良かったです。","4"
"24371","813","味は悪くないけど、特別おすすめするほどでもない。","3"
"24372","813","Great dining experience, will definitely return.","4"
"24373","813","料理のクオリティが高く、満足しました。","4"
"24374","813","The okonomiyaki was authentic and delicious.","5"
"24375","813","服務還可以，食物表現平平。","3"
"24376","813","Wonderful atmosphere and delicious dishes.","4"
"24377","813","氣氛很棒，料理也很有特色。","4"
"24378","813","和牛のクオリティが素晴らしい。柔らかくてジューシー。","4"
"24379","813","抹茶デザートが絶品！甘さ控えめで完璧。","4"
"24380","813","とても美味しかったです。また来たいと思います。","4"
"24381","813","料理精緻好吃，服務態度親切，值得推薦。","4"
"24382","813","Beautiful presentation and authentic flavors.","4"
"24383","813","料理精緻好吃，服務態度親切，值得推薦。","4"
"24384","813","服務人員很專業，料理水準穩定。","4"
"24385","813","Very good! Just a few minor details could be improved.","4"
"24386","813","沒有太大驚喜，也沒什麼缺點。","3"
"24387","813","Lovely place with a cozy ambiance.","4"
"24388","813","普通的餐廳，沒有特別驚艷。","3"
"24389","813","Excellent food and friendly staff. Highly recommend!","4"
"24390","813","Great sake selection, staff helped us choose perfectly.","4"
"24391","814","食物水準中等，價格還算可以。","3"
"24392","814","無可挑剔！服務、環境、食物都是一流水準。","5"
"24393","814","環境還不錯，但料理表現普通。","3"
"24394","814","Excellent food and friendly staff. Highly recommend!","4"
"24395","814","Average experience, food was decent but not exceptional.","3"
"24396","814","食物水準中等，價格還算可以。","3"
"24397","814","料理のクオリティが高く、満足しました。","4"
"24398","814","普通的餐廳，沒有特別驚艷。","3"
"24399","814","沒有太大驚喜，也沒什麼缺點。","3"
"24400","814","Middle of the road. Nothing to complain about.","3"
"24401","814","環境還不錯，但料理表現普通。","3"
"24402","814","とても美味しかったです。また来たいと思います。","4"
"24403","814","可もなく不可もなく。値段相応かな。","3"
"24404","814","日本酒の種類が豊富で、ソムリエの説明も丁寧。","3"
"24405","814","サービスも丁寧で、居心地が良かったです。","4"
"24406","814","The matcha dessert was heavenly!","3"
"24407","814","環境還不錯，但料理表現普通。","3"
"24408","814","日本酒の種類が豊富で、ソムリエの説明も丁寧。","4"
"24409","814","Average experience, food was decent but not exceptional.","3"
"24410","814","普通の居酒屋。次はないかも。","3"
"24411","814","The okonomiyaki was authentic and delicious.","4"
"24412","814","整體表現優秀，會想再來光顧。","4"
"24413","814","和牛品質極佳，口感軟嫩多汁。","4"
"24414","814","很棒的餐廳！食物美味，環境舒適。","4"
"24415","814","份量適中，口味中規中矩。","3"
"24416","814","It was okay. Nothing particularly memorable.","3"
"24417","814","天婦羅炸得剛剛好，完全不油膩。","3"
